Time (s);Fᵧ (N)
9.3000000000;1.6043021749
9.3100000000;1.1942213245
9.3200000000;0.5880148500
9.3300000000;0.1244451930
9.3400000000;0.0887859886
9.3500000000;0.5880148500
9.3600000000;1.1763917223
9.3700000000;1.6221317771
9.3800000000;1.9074054122
9.3900000000;2.1035310363
9.4000000000;2.4066342736
9.4100000000;2.7988855218
9.4200000000;3.1554775657
9.4300000000;3.2446255766
9.4400000000;2.7810559196
9.4500000000;2.3888046714
9.4600000000;2.5671006933
9.4700000000;3.0128407481
9.4800000000;3.0484999525
9.4900000000;2.4779526823
9.5000000000;1.8360870034
9.5100000000;1.9787238210
9.5200000000;2.4244638758
9.5300000000;2.7810559196
9.5400000000;2.9415223393
9.5500000000;2.7275671130
9.5600000000;2.0500422297
9.5700000000;1.2477101311
9.5800000000;1.1407325179
9.5900000000;1.5329837662
9.6000000000;1.9430646166
9.6100000000;2.2461678538
9.6200000000;2.2996566604
9.6300000000;2.3174862626
9.6400000000;2.2105086495
9.6500000000;1.9430646166
9.6600000000;1.2120509267
9.6700000000;0.6949924631
9.6800000000;0.7841404741
9.6900000000;1.1942213245
9.7000000000;1.4260061530
9.7100000000;1.1942213245
9.7200000000;0.7128220653
9.7300000000;0.4632076346
9.7400000000;0.4810372368
9.7500000000;0.4810372368
9.7600000000;0.3027412149
9.7700000000;0.6949924631
9.7800000000;1.2120509267
9.7900000000;1.9965534232
9.8000000000;2.4957822845
9.8100000000;3.0841591569
9.8200000000;3.4585808029
9.8300000000;3.0128407481
9.8400000000;1.0694141092
9.8500000000;1.1050733135
9.8600000000;2.7810559196
9.8700000000;4.2074240950
9.8800000000;5.3663482375
9.8800201816;6.4361243690
9.8900100908;6.6679091975
9.9100000000;5.4554962485
9.9200000000;4.1182760840
9.9300000000;3.1733071678
9.9400000000;0.9446068938
9.9500000000;-0.9096717342
9.9600000000;-1.6585150263
9.9700000000;-1.7120038328
9.9800000000;-1.8011518438
9.9900000000;-1.6941742306
10.0000000000;-1.3910709934
10.0100000000;-1.2127749715
10.0200000000;-1.1949453693
10.0300000000;-1.2127749715
10.0400000000;-1.0344789495
10.0500000000;-0.6422277013
10.0600000000;-0.3034652596
10.0700000000;-0.3391244640
10.0800000000;-0.5352500881
10.0900000000;-0.5530796903
10.1000000000;-0.4104428728
10.1100000000;-0.6600573035
10.1200000000;-0.9453309386
10.1300000000;-1.3732413912
10.1400000000;-1.7654926394
10.1500000000;-2.0864254789
10.1500196464;-1.9259590591
10.1600098232;-1.4089005956
10.1800000000;-0.5530796903
10.1800195886;0.3562300215
10.1900097943;0.3027412149
10.2100000000;0.4275484302
10.2200000000;0.7128220653
10.2300000000;0.8732884850
10.2400000000;1.2833693355
10.2500000000;1.7112797881
10.2600000000;1.7469389925
10.2700000000;1.7825981968
10.2800000000;2.0143830253
10.2900000000;2.3709750692
10.3000000000;2.7453967152
10.3100000000;2.8702039306
10.3200000000;3.0841591569
10.3300000000;3.8151728468
10.3400000000;4.7244825586
10.3500000000;5.3485186353
10.3600000000;5.4198370441
10.3700000000;4.5461865367
10.3800000000;3.6903656314
10.3900000000;3.3694327920
10.4000000000;3.2981143832
10.4100000000;0.2670820105
10.4200000000;-1.9437886613
10.4300000000;-2.7282911578
10.4400000000;-2.1399142855
10.4500000000;-1.0879677561
10.4600000000;-1.0701381539
10.4700000000;-0.7135461101
10.4800000000;-0.1073396355
10.4900000000;0.2135932039
10.5000000000;0.4275484302
10.5100000000;0.7841404741
10.5200000000;1.0515845070
10.5300000000;0.6949924631
10.5400000000;0.3740596237
10.5500000000;0.4810372368
10.5600000000;0.7663108719
10.5700000000;0.6771628609
10.5800000000;0.4810372368
10.5900000000;0.2492524083
10.6000000000;-0.2499764531
10.6100000000;-0.7848645188
10.6200000000;-1.3197525846
10.6300000000;-0.8205237232
10.6400000000;-0.4461020772
10.6500000000;-0.9809901430
10.6600000000;-1.2306045736
10.6700000000;-2.1577438876
10.6800000000;-3.1562016104
10.6900000000;-3.0670535995
10.7000000000;1.0872437113
10.7100000000;-1.2484341758
10.7200000000;0.6236740544
10.7300000000;-0.4282724750
10.7400000000;-0.1608284421
10.7500000000;0.0174675798
10.7600000000;-0.1073396355
10.7700000000;-0.0895100333
10.7800000000;-0.0538508290
10.7900000000;-0.0538508290
10.8000000000;-0.0538508290
10.8100000000;-0.0360212268
10.8200000000;-0.0360212268
10.8300000000;-0.0181916246
10.8400000000;-0.0181916246
10.8500000000;-0.0003620224
10.8600000000;-0.0003620224
10.8700000000;-0.0003620224
10.8800000000;-0.0181916246
10.8900000000;-0.0181916246
10.9000000000;-0.0181916246
10.9100000000;-0.0360212268
10.9200000000;-0.0360212268
10.9300000000;-0.0360212268
10.9400000000;-0.0360212268
10.9500000000;-0.0538508290
10.9600000000;-0.0360212268
10.9700000000;-0.0360212268
10.9800000000;-0.0181916246
10.9900000000;-0.0003620224
11.0000000000;-0.0003620224
11.0100000000;-0.0003620224
11.0200000000;0.0174675798
11.0300000000;-0.0003620224
11.0400000000;-0.0181916246
11.0500000000;-0.0003620224
11.0600000000;-0.0003620224
11.0700000000;-0.0003620224
11.0800000000;-0.0181916246
11.0900000000;-0.0003620224
11.1000000000;-0.0003620224
11.1100000000;-0.0181916246
11.1200000000;-0.0003620224
11.1300000000;-0.0003620224
11.1400000000;-0.0181916246
11.1500000000;-0.0181916246
11.1600000000;-0.0181916246
11.1700000000;-0.0181916246
11.1800000000;-0.0181916246
11.1900000000;-0.0181916246
11.2000000000;-0.0181916246
11.2100000000;-0.0181916246
11.2200000000;-0.0360212268
11.2300000000;-0.0360212268
11.2400000000;-0.0181916246
11.2500000000;-0.0181916246
11.2600000000;-0.0360212268
11.2700000000;-0.0360212268
11.2800000000;-0.0538508290
11.2900000000;-0.0538508290
11.3000000000;-0.0360212268
11.3100000000;-0.0181916246
11.3200000000;-0.0360212268
11.3300000000;-0.0360212268
11.3400000000;-0.0181916246
11.3500000000;-0.0360212268
11.3600000000;-0.0360212268
11.3700000000;-0.0538508290
11.3800000000;-0.0538508290
11.3900000000;-0.0538508290
11.4000000000;-0.0538508290
11.4100000000;-0.0538508290
11.4200000000;-0.0538508290
11.4300000000;-0.0538508290
11.4400000000;-0.0538508290
11.4500000000;-0.0538508290
11.4600000000;-0.0538508290
11.4700000000;-0.0538508290
11.4800000000;-0.0538508290
11.4900000000;-0.0538508290
11.5000000000;-0.0538508290
11.5100000000;-0.0360212268
11.5200000000;-0.0538508290
11.5300000000;-0.0895100333
11.5400000000;-0.0716804311
11.5500000000;-0.0538508290
11.5600000000;-0.0538508290
11.5700000000;-0.0360212268
11.5800000000;-0.0360212268
11.5900000000;-0.0360212268
11.6000000000;-0.0003620224
11.6100000000;-0.0360212268
11.6200000000;-0.0360212268
11.6300000000;-0.0538508290
11.6400000000;-0.0538508290
11.6500000000;-0.0538508290
11.6600000000;-0.0360212268
11.6700000000;-0.0360212268
11.6800000000;-0.0181916246
11.6900000000;-0.0360212268
11.7000000000;-0.0181916246
11.7100000000;-0.0181916246
11.7200000000;-0.0360212268
11.7300000000;-0.0360212268
11.7400000000;-0.0360212268
11.7500000000;-0.0181916246
11.7600000000;-0.0181916246
11.7700000000;-0.0181916246
11.7800000000;0.0174675798
11.7900000000;0.0174675798
11.8000000000;-0.0003620224
11.8100000000;0.0174675798
11.8200000000;0.0174675798
11.8300000000;0.0352971820
11.8400000000;0.0352971820
11.8500000000;0.0531267842
11.8600000000;0.0352971820
11.8700000000;0.0352971820
11.8800000000;0.0531267842
11.8900000000;0.0531267842
11.9000000000;0.0709563864
11.9100000000;0.0709563864
11.9200000000;0.0709563864
11.9300000000;0.1066155908
11.9400000000;0.1422747952
11.9500000000;0.1422747952
11.9600000000;0.1244451930
11.9700000000;0.0887859886
11.9800000000;0.0887859886
11.9900000000;0.0887859886
12.0000000000;0.0887859886
12.0100000000;0.1066155908
12.0200000000;0.1244451930
12.0300000000;0.1066155908
12.0400000000;0.1066155908
12.0500000000;0.1244451930
12.0600000000;0.1244451930
12.0700000000;0.1244451930
12.0800000000;0.1422747952
12.0900000000;0.1422747952
12.1000000000;0.1422747952
12.1100000000;0.1244451930
12.1200000000;0.1422747952
12.1300000000;0.1422747952
12.1400000000;0.1422747952
12.1500000000;0.1422747952
12.1600000000;0.1422747952
12.1700000000;0.1601043974
12.1800000000;0.1601043974
12.1900000000;0.1601043974
12.2000000000;0.1422747952
12.2100000000;0.1422747952
12.2200000000;0.1601043974
12.2300000000;0.1601043974
12.2400000000;0.1422747952
12.2500000000;0.1422747952
12.2600000000;0.1601043974
12.2700000000;0.1601043974
12.2800000000;0.1601043974
12.2900000000;0.1601043974
12.3000000000;0.1601043974
12.3100000000;0.1422747952
12.3200000000;0.1422747952
12.3300000000;0.1422747952
12.3400000000;0.1601043974
12.3500000000;0.1601043974
12.3600000000;0.1601043974
12.3700000000;0.1601043974
12.3800000000;0.1601043974
12.3900000000;0.1601043974
12.4000000000;0.1779339995
12.4100000000;0.1601043974
12.4200000000;0.1601043974
12.4300000000;0.1601043974
12.4400000000;0.1601043974
12.4500000000;0.1601043974
12.4600000000;0.1601043974
12.4700000000;0.1601043974
12.4800000000;0.1601043974
12.4900000000;0.1601043974
12.5000000000;0.1601043974
12.5100000000;0.1601043974
12.5200000000;0.1601043974
12.5300000000;0.1601043974
12.5400000000;0.1601043974
12.5500000000;0.1601043974
12.5600000000;0.1601043974
12.5700000000;0.1601043974
12.5800000000;0.1779339995
12.5900000000;0.1601043974
12.6000000000;0.1601043974
12.6100000000;0.1601043974
12.6200000000;0.1601043974
12.6300000000;0.1601043974
12.6400000000;0.1601043974
12.6500000000;0.1601043974
12.6600000000;0.1601043974
12.6700000000;0.1779339995
12.6800000000;0.1601043974
12.6900000000;0.1601043974
12.7000000000;0.1601043974
12.7100000000;0.1779339995
12.7200000000;0.1601043974
12.7300000000;0.1601043974
12.7400000000;0.1601043974
12.7500000000;0.1601043974
12.7600000000;0.1601043974
12.7700000000;0.1601043974
12.7800000000;0.1601043974
12.7900000000;0.1779339995
12.8000000000;0.1601043974
12.8100000000;0.1601043974
12.8200000000;0.1779339995
12.8300000000;0.1601043974
12.8400000000;0.1601043974
12.8500000000;0.1601043974
12.8600000000;0.1601043974
12.8700000000;0.1601043974
12.8800000000;0.1779339995
12.8900000000;0.1601043974
12.9000000000;0.1601043974
12.9100000000;0.1601043974
12.9200000000;0.1601043974
12.9300000000;0.1779339995
12.9400000000;0.1601043974
12.9500000000;0.1601043974
12.9600000000;0.1601043974
12.9700000000;0.1601043974
12.9800000000;0.1601043974
12.9900000000;0.1779339995
13.0000000000;0.1601043974
13.0100000000;0.1601043974
13.0200000000;0.1601043974
13.0300000000;0.1601043974
13.0400000000;0.1601043974
13.0500000000;0.1601043974
13.0600000000;0.1601043974
13.0700000000;0.1601043974
13.0800000000;0.1601043974
13.0900000000;0.1601043974
13.1000000000;0.1601043974
13.1100000000;0.1779339995
13.1200000000;0.1601043974
13.1300000000;0.1601043974
13.1400000000;0.1601043974
13.1500000000;0.1601043974
13.1600000000;0.1601043974
13.1700000000;0.1779339995
13.1800000000;0.1779339995
13.1900000000;0.1779339995
13.2000000000;0.1601043974
13.2100000000;0.1601043974
13.2200000000;0.1779339995
13.2300000000;0.1601043974
13.2400000000;0.1601043974
13.2500000000;0.1601043974
13.2600000000;0.1779339995
13.2700000000;0.1601043974
13.2800000000;0.1601043974
13.2900000000;0.1601043974
13.3000000000;0.1601043974
13.3100000000;0.1601043974
13.3200000000;0.1601043974
13.3300000000;0.1601043974
13.3400000000;0.1779339995
13.3500000000;0.1601043974
13.3600000000;0.1601043974
13.3700000000;0.1601043974
13.3800000000;0.1601043974
13.3900000000;0.1779339995
13.4000000000;0.1601043974
13.4100000000;0.1601043974
13.4200000000;0.1601043974
13.4300000000;0.1779339995
13.4400000000;0.1601043974
13.4500000000;0.1601043974
13.4600000000;0.1601043974
13.4700000000;0.1601043974
13.4800000000;0.1601043974
13.4900000000;0.1779339995
13.5000000000;0.1601043974
13.5100000000;0.1601043974
13.5200000000;0.1601043974
13.5300000000;0.1601043974
13.5400000000;0.1601043974
13.5500000000;0.1601043974
13.5600000000;0.1779339995
13.5700000000;0.1601043974
13.5800000000;0.1601043974
13.5900000000;0.1601043974
13.6000000000;0.1601043974
13.6100000000;0.1601043974
13.6200000000;0.1601043974
13.6300000000;0.1601043974
13.6400000000;0.1601043974
13.6500000000;0.1601043974
13.6600000000;0.1601043974
13.6700000000;0.1601043974
13.6800000000;0.1779339995
13.6900000000;0.1601043974
13.7000000000;0.1601043974
13.7100000000;0.1601043974
13.7200000000;0.1601043974
13.7300000000;0.1601043974
13.7400000000;0.1601043974
13.7500000000;0.1601043974
13.7600000000;0.1601043974
13.7700000000;0.1601043974
13.7800000000;0.1601043974
13.7900000000;0.1601043974
13.8000000000;0.1601043974
13.8100000000;0.1601043974
13.8200000000;0.1601043974
13.8300000000;0.1601043974
13.8400000000;0.1601043974
13.8500000000;0.1601043974
13.8600000000;NaN
